,HT Mean,HT Std,PPT Mean,PPT Std,RRT Mean,RRT Std,RPT Mean,RPT Std
396,79.6923076923077,15.686430523356885,167.91666666666666,38.79657513781651,167.33333333333334,34.48934837765352,87.58333333333333,44.266667807594
397,69.15384615384616,12.902494292746615,195.58333333333334,65.71350813580987,200.0,63.35613624582863,128.66666666666666,62.146942195432466
398,81.0,16.782927833565473,197.25,30.319885463923747,201.08333333333334,35.97084256938549,117.5,36.39555417405214
399,72.76923076923077,20.0630416693392,167.66666666666666,35.98063452200448,172.0,39.057067804106154,96.75,41.42490467427447
400,94.92307692307692,13.653214142107947,279.3333333333333,84.06743325053604,277.3333333333333,74.99494932488736,182.5,82.7356139650986
401,101.61538461538461,17.528730993897142,206.0,75.87309979648434,207.75,79.40474567910684,105.91666666666667,78.16236985024226
402,101.0,21.416504538945347,270.6666666666667,196.61791897130345,270.5833333333333,193.6963219875771,169.25,199.25138302246145
403,95.61538461538461,20.172334444061672,338.0,284.2358175881428,340.0,280.70657601520816,244.41666666666666,289.12358425022506
404,98.84615384615384,19.377160756270747,324.1666666666667,272.639233264678,324.0,279.00667962026876,222.75,282.90477839082826
405,104.07692307692308,17.722215523938395,306.6666666666667,232.08397121940519,306.75,235.7117365072701,202.0,230.98406084324597
406,114.61538461538461,18.03024524485853,397.25,556.0796419415282,399.3333333333333,557.4536806413661,283.0833333333333,554.9384008949812
407,115.15384615384616,21.493588787691063,236.58333333333334,78.54524849159279,237.33333333333334,86.49259908783927,121.75,86.95780063288797
408,102.15384615384616,43.779458946417165,259.3333333333333,161.2836763049015,262.6666666666667,168.15541152232484,158.66666666666666,173.7418844845492
409,99.6923076923077,56.60003624172076,261.75,111.86446750827132,270.25,116.69160988769423,165.58333333333334,123.33211506359812
410,89.76923076923077,50.43172587131016,348.9166666666667,364.18787817012884,356.9166666666667,343.9456770885175,259.6666666666667,349.0478824494202
411,86.84615384615384,28.89592287805252,401.3333333333333,295.26608441549905,399.25,296.5385533726831,313.1666666666667,304.4469899620781
412,97.84615384615384,34.4428177173078,379.3333333333333,268.8227984559661,376.5833333333333,259.24381585797965,279.5,272.0576476344005
413,95.46153846153847,38.91147085503919,223.5,106.40958603434186,233.5,75.93118894463232,130.08333333333334,90.37543746488699
414,83.38461538461539,32.141713451366336,380.9166666666667,478.5870222632326,386.9166666666667,472.79987277596604,296.5833333333333,479.17665338736526
415,85.92307692307692,24.383948061725427,339.9166666666667,320.40101530123246,338.0,323.6398110133042,252.83333333333334,327.3471422132039
416,107.15384615384616,43.210427279084215,160.75,82.97658486804356,154.0,89.22188887568709,47.833333333333336,98.17871768392887
417,105.46153846153847,29.722649569577364,146.66666666666666,69.38605221818173,145.25,59.93651944879986,38.916666666666664,72.75670332545228
418,101.76923076923077,46.150395170128,163.91666666666666,116.34076775758463,160.91666666666666,90.54627981247373,60.166666666666664,121.7156397908542
419,116.61538461538461,43.00298141125113,143.33333333333334,66.24243810474223,141.33333333333334,73.72348008030762,24.166666666666668,82.2886641186029
420,105.15384615384616,41.16804212380876,165.58333333333334,66.67759380145263,162.16666666666666,87.6561809606491,57.75,86.23026783507686
421,104.84615384615384,35.50785395243836,161.58333333333334,79.25041821895194,160.91666666666666,80.17646257796082,55.0,84.36285266093667
422,102.46153846153847,34.87266213099545,169.66666666666666,90.45675343734288,165.75,104.6692843718208,64.66666666666667,105.71774886102345
423,103.23076923076923,33.429412813054924,168.5,88.46827885539746,167.75,95.07042843932263,64.16666666666667,97.70347842819976
424,100.53846153846153,34.03090601354252,187.91666666666666,84.23609497697348,191.33333333333334,121.4610549879585,86.41666666666667,106.20773669245257
425,120.15384615384616,92.4137851854781,168.66666666666666,113.7647759300929,176.33333333333334,132.22936913033374,50.833333333333336,134.53883071328133
426,99.46153846153847,55.0569635084358,178.08333333333334,96.14048275436537,183.91666666666666,112.53480942949754,80.0,123.97287093260657
427,99.15384615384616,28.757161872729355,164.41666666666666,96.81045992822858,170.58333333333334,97.08052733622118,68.66666666666667,111.30656546292099
428,106.61538461538461,35.834197962138674,145.75,68.5288592160598,154.66666666666666,87.33981007674808,42.666666666666664,92.45768893079818
429,98.92307692307692,25.084728217455133,180.0,139.47759676736618,183.66666666666666,153.4200018566581,82.58333333333333,148.09975651157526
430,94.3076923076923,27.98328255519896,136.41666666666666,62.607664842011935,136.25,85.94620410466072,39.583333333333336,80.38369162204407
431,95.61538461538461,28.7388774471634,130.58333333333334,64.81786837443869,133.83333333333334,68.80649194177344,36.666666666666664,79.28468077794479
432,84.6923076923077,27.07823423398892,111.08333333333333,63.197322056804865,112.66666666666667,65.01794624050605,25.166666666666668,70.3146607412104
433,96.46153846153847,34.879830333626394,136.91666666666666,99.03209611336146,142.25,102.45897183307527,43.75,94.96709956611289
434,92.53846153846153,29.03909831191786,112.66666666666667,53.3160956991982,114.66666666666667,79.85934604988418,20.25,67.2581525980984
